audio path,prompt,length
dataset\audio\M04Session2wav_headMic0011.wav,right,5
dataset\audio\FC02Session3wav_headMic0073.wav,spain,5
dataset\audio\F04Session2wav_headMic0163.wav,eight,5
dataset\audio\FC02Session3wav_headMic0067.wav,start,5
dataset\audio\FC02Session3wav_headMic0116.wav,heart,5
dataset\audio\M04Session2wav_headMic0145.wav,three,5
dataset\audio\M04Session2wav_headMic0149.wav,we're,5
dataset\audio\FC03Session3wav_headMic0037.wav,charm,5
dataset\audio\F01Session1wav_headMic0026.wav,train,5
dataset\audio\FC01Session1wav_headMic0031.wav,chair,5
dataset\audio\FC03Session3wav_headMic0040.wav,steak,5
dataset\audio\F03Session2wav_headMic0110.wav,brawn,5
dataset\audio\FC03Session2wav_headMic0353.wav,beast,5
dataset\audio\M04Session2wav_headMic0245.wav,droop,5
dataset\audio\M04Session2wav_headMic0243.wav,fruit,5
dataset\audio\FC03Session2wav_headMic0348.wav,seven,5
dataset\audio\FC03Session2wav_headMic0386.wav,three,5
dataset\audio\M04Session2wav_headMic0241.wav,shear,5
dataset\audio\FC01Session1wav_headMic0045.wav,swore,5
dataset\audio\M04Session2wav_headMic0235.wav,troop,5
dataset\audio\M04Session2wav_headMic0230.wav,cycle,5
dataset\audio\M04Session2wav_headMic0224.wav,rocks,5
dataset\audio\M04Session2wav_headMic0223.wav,rocks,5
dataset\audio\M04Session2wav_headMic0222.wav,rocks,5
dataset\audio\FC01Session1wav_headMic0052.wav,store,5
dataset\audio\FC01Session1wav_headMic0058.wav,trace,5
dataset\audio\FC03Session3wav_headMic0064.wav,punch,5
dataset\audio\FC03Session3wav_headMic0045.wav,steak,5
dataset\audio\F04Session2wav_headMic0210.wav,shell,5
dataset\audio\M04Session2wav_headMic0256.wav,coupe,5
dataset\audio\M04Session2wav_headMic0260.wav,sleep,5
dataset\audio\F04Session2wav_headMic0224.wav,sheet,5
dataset\audio\FC03Session3wav_headMic0024.wav,bunch,5
dataset\audio\F04Session2wav_headMic0240.wav,right,5
dataset\audio\FC03Session3wav_headMic0015.wav,bunch,5
dataset\audio\M04Session2wav_headMic0279.wav,loyal,5
dataset\audio\FC03Session3wav_headMic0010.wav,rakes,5
dataset\audio\F04Session2wav_headMic0242.wav,witch,5
dataset\audio\FC03Session3wav_headMic0025.wav,aches,5
dataset\audio\F01Session1wav_headMic0016.wav,swarm,5
dataset\audio\FC01Session1wav_headMic0024.wav,swarm,5
dataset\audio\M04Session2wav_headMic0278.wav,brawn,5
dataset\audio\FC03Session3wav_headMic0002.wav,hatch,5
dataset\audio\F03Session2wav_headMic0114.wav,eight,5
dataset\audio\FC01Session1wav_headMic0008.wav,spark,5
dataset\audio\M04Session2wav_headMic0269.wav,thigh,5
dataset\audio\FC01Session1wav_headMic0019.wav,storm,5
dataset\audio\M04Session2wav_headMic0265.wav,shoot,5
dataset\audio\F01Session1wav_headMic0019.wav,storm,5
dataset\audio\FC03Session2wav_headMic0388.wav,forks,5
dataset\audio\M04Session2wav_headMic0263.wav,write,5
dataset\audio\M04Session2wav_headMic0277.wav,brawn,5
dataset\audio\F01Session1wav_headMic0087.wav,alpha,5
dataset\audio\F01Session1wav_headMic0039.wav,swore,5
dataset\audio\FC01Session1wav_headMic0066.wav,alpha,5
dataset\audio\F01Session1wav_headMic0073.wav,chair,5
dataset\audio\F03Session2wav_headMic0137.wav,start,5
dataset\audio\FC01Session1wav_headMic0108.wav,floor,5
dataset\audio\FC01Session1wav_headMic0109.wav,right,5
dataset\audio\F04Session2wav_headMic0202.wav,start,5
dataset\audio\F04Session2wav_headMic0195.wav,thorn,5
dataset\audio\M04Session2wav_headMic0166.wav,witch,5
dataset\audio\FC03Session2wav_headMic0297.wav,seven,5
dataset\audio\M04Session2wav_headMic0163.wav,snoop,5
dataset\audio\M04Session2wav_headMic0179.wav,cheer,5
dataset\audio\M04Session2wav_headMic0161.wav,group,5
dataset\audio\F04Session2wav_headMic0194.wav,thorn,5
dataset\audio\F01Session1wav_headMic0084.wav,trace,5
dataset\audio\FC01Session1wav_headMic0115.wav,share,5
dataset\audio\FC01Session1wav_headMic0116.wav,swarm,5
dataset\audio\FC03Session3wav_headMic0095.wav,munch,5
dataset\audio\FC01Session1wav_headMic0119.wav,range,5
dataset\audio\M04Session2wav_headMic0152.wav,steer,5
dataset\audio\M04Session2wav_headMic0151.wav,we're,5
dataset\audio\M04Session2wav_headMic0150.wav,we're,5
dataset\audio\F01Session1wav_headMic0081.wav,share,5
dataset\audio\F03Session2wav_headMic0105.wav,witty,5
dataset\audio\M04Session2wav_headMic0180.wav,write,5
dataset\audio\FC01Session1wav_headMic0105.wav,train,5
dataset\audio\FC01Session1wav_headMic0068.wav,trade,5
dataset\audio\F01Session1wav_headMic0046.wav,chair,5
dataset\audio\M04Session2wav_headMic0203.wav,prior,5
dataset\audio\F01Session1wav_headMic0052.wav,spark,5
dataset\audio\M04Session2wav_headMic0198.wav,light,5
dataset\audio\M04Session2wav_headMic0197.wav,error,5
dataset\audio\F01Session1wav_headMic0053.wav,swarm,5
dataset\audio\M04Session2wav_headMic0193.wav,delta,5
dataset\audio\M04Session2wav_headMic0192.wav,white,5
dataset\audio\FC01Session1wav_headMic0106.wav,trait,5
dataset\audio\F04Session2wav_headMic0209.wav,dread,5
dataset\audio\FC03Session2wav_headMic0311.wav,knife,5
dataset\audio\FC03Session2wav_headMic0309.wav,guess,5
dataset\audio\FC01Session1wav_headMic0094.wav,chair,5
dataset\audio\FC01Session1wav_headMic0097.wav,storm,5
dataset\audio\F01Session1wav_headMic0072.wav,sheet,5
dataset\audio\FC03Session2wav_headMic0308.wav,sheer,5
dataset\audio\M04Session2wav_headMic0185.wav,briar,5
dataset\audio\FC03Session3wav_headMic0083.wav,racks,5
dataset\audio\M04Session2wav_headMic0184.wav,briar,5
dataset\audio\FC01Session1wav_headMic0074.wav,stick,5
dataset\audio\F03Session2wav_headMic0082.wav,seeds,5
dataset\audio\M01Session2wav_headMic0274.wav,witty,5
dataset\audio\M01Session1wav_headMic0006.wav,trait,5
dataset\audio\M03Session2wav_headMic0315.wav,spark,5
dataset\audio\M03Session2wav_headMic0314.wav,spark,5
dataset\audio\M01Session1wav_headMic0064.wav,trade,5
dataset\audio\FC02Session3wav_headMic0311.wav,blend,5
dataset\audio\FC03Session2wav_headMic0040.wav,tango,5
dataset\audio\F03Session3wav_headMic0015.wav,blend,5
dataset\audio\F03Session1wav_headMic0060.wav,floor,5
dataset\audio\F03Session1wav_headMic0057.wav,train,5
dataset\audio\F03Session1wav_headMic0056.wav,stick,5
dataset\audio\FC03Session2wav_headMic0046.wav,bread,5
dataset\audio\FC03Session2wav_headMic0048.wav,dread,5
dataset\audio\FC03Session2wav_headMic0092.wav,romeo,5
dataset\audio\FC02Session3wav_headMic0306.wav,snort,5
dataset\audio\FC02Session3wav_headMic0244.wav,dress,5
dataset\audio\F03Session1wav_headMic0008.wav,trace,5
dataset\audio\F03Session3wav_headMic0021.wav,sight,5
dataset\audio\F03Session2wav_headMic0057.wav,write,5
dataset\audio\F03Session3wav_headMic0014.wav,blend,5
dataset\audio\M03Session2wav_headMic0340.wav,seven,5
dataset\audio\FC03Session2wav_headMic0121.wav,shred,5
dataset\audio\FC03Session2wav_headMic0120.wav,night,5
dataset\audio\F03Session3wav_headMic0011.wav,night,5
dataset\audio\FC03Session2wav_headMic0119.wav,sheet,5
dataset\audio\F03Session2wav_headMic0067.wav,spain,5
dataset\audio\FC02Session3wav_headMic0221.wav,romeo,5
dataset\audio\M03Session2wav_headMic0336.wav,spain,5
dataset\audio\FC02Session3wav_headMic0215.wav,shoot,5
dataset\audio\F03Session2wav_headMic0062.wav,seven,5
dataset\audio\FC02Session3wav_headMic0279.wav,cakes,5
dataset\audio\M03Session2wav_headMic0220.wav,witch,5
dataset\audio\F03Session3wav_headMic0012.wav,write,5
dataset\audio\F03Session3wav_headMic0013.wav,geese,5
dataset\audio\FC03Session2wav_headMic0115.wav,right,5
dataset\audio\M03Session2wav_headMic0231.wav,troop,5
dataset\audio\F03Session1wav_headMic0015.wav,alpha,5
dataset\audio\M03Session2wav_headMic0237.wav,light,5
dataset\audio\FC02Session3wav_headMic0288.wav,shoot,5
dataset\audio\FC02Session3wav_headMic0263.wav,sheet,5
dataset\audio\M03Session2wav_headMic0254.wav,witty,5
dataset\audio\FC03Session2wav_headMic0054.wav,dress,5
dataset\audio\M03Session2wav_headMic0270.wav,hotel,5
dataset\audio\F03Session2wav_headMic0051.wav,snoop,5
dataset\audio\FC02Session3wav_headMic0260.wav,dread,5
dataset\audio\FC02Session3wav_headMic0272.wav,catch,5
dataset\audio\M03Session2wav_headMic0264.wav,loyal,5
dataset\audio\FC02Session3wav_headMic0273.wav,goose,5
dataset\audio\FC03Session2wav_headMic0063.wav,witch,5
dataset\audio\FC02Session3wav_headMic0286.wav,chair,5
dataset\audio\FC02Session3wav_headMic0282.wav,short,5
dataset\audio\F03Session2wav_headMic0048.wav,group,5
dataset\audio\M01Session1wav_headMic0036.wav,alpha,5
dataset\audio\M03Session2wav_headMic0252.wav,brawn,5
dataset\audio\M01Session1wav_headMic0034.wav,chair,5
dataset\audio\M01Session1wav_headMic0032.wav,share,5
dataset\audio\M03Session2wav_headMic0238.wav,thigh,5
dataset\audio\F03Session1wav_headMic0016.wav,swarm,5
dataset\audio\FC03Session2wav_headMic0082.wav,shoot,5
dataset\audio\M03Session2wav_headMic0298.wav,oscar,5
dataset\audio\FC02Session3wav_headMic0251.wav,right,5
dataset\audio\FC02Session3wav_headMic0304.wav,sheep,5
dataset\audio\FC02Session3wav_headMic0301.wav,quart,5
dataset\audio\F03Session1wav_headMic0044.wav,sheet,5
dataset\audio\F03Session1wav_headMic0043.wav,right,5
dataset\audio\FC02Session3wav_headMic0255.wav,cheer,5
dataset\audio\M01Session1wav_headMic0050.wav,swarm,5
dataset\audio\F03Session1wav_headMic0039.wav,chair,5
dataset\audio\F03Session1wav_headMic0021.wav,trade,5
dataset\audio\F04Session2wav_headMic0117.wav,bloat,5
dataset\audio\M03Session2wav_headMic0251.wav,droop,5
dataset\audio\M03Session2wav_headMic0341.wav,seven,5
dataset\audio\FC02Session3wav_headMic0191.wav,dread,5
dataset\audio\F03Session1wav_headMic0034.wav,spark,5
dataset\audio\M03Session2wav_headMic0360.wav,bloat,5
dataset\audio\F03Session2wav_headMic0036.wav,thigh,5
dataset\audio\M01Session1wav_headMic0078.wav,storm,5
dataset\audio\M01Session1wav_headMic0088.wav,spark,5
dataset\audio\FC03Session2wav_headMic0170.wav,sheet,5
dataset\audio\FC03Session2wav_headMic0164.wav,court,5
dataset\audio\FC02Session3wav_headMic0129.wav,loyal,5
dataset\audio\FC02Session3wav_headMic0135.wav,seeds,5
dataset\audio\M01Session1wav_headMic0080.wav,trace,5
dataset\audio\FC03Session2wav_headMic0163.wav,cheer,5
dataset\audio\M01Session1wav_headMic0082.wav,storm,5
dataset\audio\F04Session2wav_headMic0081.wav,oscar,5
dataset\audio\F04Session2wav_headMic0134.wav,witty,5
dataset\audio\FC02Session3wav_headMic0333.wav,steak,5
dataset\audio\M03Session2wav_headMic0212.wav,group,5
dataset\audio\M01Session1wav_headMic0068.wav,right,5
dataset\audio\FC03Session2wav_headMic0157.wav,meats,5
dataset\audio\FC02Session3wav_headMic0152.wav,bread,5
dataset\audio\F01Session1wav_headMic0129.wav,storm,5
dataset\audio\F01Session1wav_headMic0128.wav,storm,5
dataset\audio\FC03Session2wav_headMic0137.wav,geese,5
dataset\audio\FC02Session3wav_headMic0356.wav,sport,5
dataset\audio\FC02Session3wav_headMic0339.wav,bread,5
dataset\audio\F04Session2wav_headMic0138.wav,hotel,5
dataset\audio\M03Session2wav_headMic0372.wav,thorn,5
dataset\audio\FC02Session3wav_headMic0347.wav,shred,5
dataset\audio\FC02Session3wav_headMic0353.wav,meats,5
dataset\audio\FC02Session3wav_headMic0348.wav,sight,5
dataset\audio\M03Session2wav_headMic0371.wav,heart,5
dataset\audio\FC03Session2wav_headMic0162.wav,shoot,5
dataset\audio\M03Session2wav_headMic0358.wav,witch,5
dataset\audio\FC03Session2wav_headMic0152.wav,cakes,5
dataset\audio\FC02Session3wav_headMic0164.wav,tread,5
dataset\audio\FC03Session2wav_headMic0030.wav,shell,5
dataset\audio\FC03Session2wav_headMic0131.wav,geese,5
dataset\audio\F01Session1wav_headMic0133.wav,trait,5
dataset\audio\FC02Session3wav_headMic0177.wav,witch,5
dataset\audio\FC03Session2wav_headMic0132.wav,write,5
dataset\audio\F03Session2wav_headMic0040.wav,three,5
dataset\audio\FC03Session2wav_headMic0136.wav,three,5
dataset\audio\FC02Session3wav_headMic0165.wav,shell,5
dataset\audio\FC03Session3wav_headMic0195.wav,docks,5
dataset\audio\M03Session2wav_headMic0386.wav,start,5
dataset\audio\FC02Session3wav_headMic0121.wav,witch,5
dataset\audio\F03Session3wav_headMic0008.wav,dread,5
dataset\audio\FC03Session2wav_headMic0125.wav,blend,5
dataset\audio\F04Session2wav_headMic0132.wav,brawn,5
dataset\audio\M01Session1wav_headMic0090.wav,stick,5
dataset\audio\M03Session2wav_headMic0347.wav,eight,5
dataset\audio\M03Session2wav_headMic0217.wav,shoot,5
dataset\audio\M01Session1wav_headMic0089.wav,spark,5
dataset\audio\M03Session2wav_headMic0343.wav,seeds,5
dataset\audio\FC02Session3wav_headMic0161.wav,tango,5
dataset\audio\FC02Session3wav_headMic0117.wav,thorn,5
dataset\audio\FC02Session3wav_headMic0320.wav,court,5
dataset\audio\FC03Session2wav_headMic0133.wav,quart,5
dataset\audio\FC02Session3wav_headMic0163.wav,sheet,5
dataset\audio\MC01Session3wav_headMic0385.wav,funnel,6
dataset\audio\MC01Session3wav_headMic0386.wav,sprain,6
dataset\audio\MC01Session2wav_headMic0095.wav,whisky,6
dataset\audio\M01Session2wav_headMic0229.wav,mitten,6
dataset\audio\M01Session2wav_headMic0038.wav,galore,6
dataset\audio\MC04Session1wav_headMic0202.wav,though,6
dataset\audio\M01Session2wav_headMic0041.wav,urgent,6
dataset\audio\MC01Session3wav_headMic0351.wav,street,6
dataset\audio\FC03Session2wav_headMic0318.wav,sticks,6
dataset\audio\FC03Session1wav_headMic0161.wav,though,6
dataset\audio\M01Session1wav_headMic0091.wav,jagged,6
dataset\audio\MC01Session3wav_headMic0076.wav,fender,6
dataset\audio\MC01Session2wav_headMic0048.wav,kitten,6
dataset\audio\MC02Session1wav_headMic0187.wav,galore,6
dataset\audio\FC03Session2wav_headMic0031.wav,whisky,6
dataset\audio\F03Session2wav_headMic0112.wav,league,6
dataset\audio\MC01Session3wav_headMic0078.wav,sticks,6
dataset\audio\FC03Session1wav_headMic0108.wav,jacket,6
dataset\audio\FC03Session2wav_headMic0381.wav,lender,6
dataset\audio\MC01Session2wav_headMic0068.wav,sierra,6
dataset\audio\FC03Session2wav_headMic0366.wav,fender,6
dataset\audio\MC04Session1wav_headMic0341.wav,juliet,6
dataset\audio\FC03Session2wav_headMic0004.wav,bitter,6
dataset\audio\FC03Session2wav_headMic0365.wav,fender,6
dataset\audio\MC01Session3wav_headMic0091.wav,cheese,6
dataset\audio\FC03Session2wav_headMic0006.wav,thread,6
dataset\audio\FC03Session1wav_headMic0085.wav,jagged,6
dataset\audio\FC03Session2wav_headMic0042.wav,wicker,6
dataset\audio\MC01Session2wav_headMic0062.wav,wicker,6
dataset\audio\MC04Session1wav_headMic0342.wav,bitten,6
dataset\audio\MC01Session2wav_headMic0076.wav,ticker,6
dataset\audio\FC03Session2wav_headMic0390.wav,tender,6
dataset\audio\F03Session2wav_headMic0108.wav,kitten,6
dataset\audio\MC01Session3wav_headMic0354.wav,preach,6
dataset\audio\FC03Session2wav_headMic0342.wav,renter,6
dataset\audio\MC01Session2wav_headMic0299.wav,threat,6
dataset\audio\FC03Session2wav_headMic0340.wav,bender,6
dataset\audio\FC03Session2wav_headMic0003.wav,litter,6
dataset\audio\FC03Session2wav_headMic0336.wav,center,6
dataset\audio\M01Session2wav_headMic0243.wav,bitten,6
dataset\audio\MC04Session1wav_headMic0329.wav,pretty,6
dataset\audio\F03Session2wav_headMic0134.wav,mitten,6
dataset\audio\FC03Session2wav_headMic0326.wav,sender,6
dataset\audio\FC03Session1wav_headMic0400.wav,pretty,6
dataset\audio\MC04Session1wav_headMic0442.wav,bitter,6
dataset\audio\FC03Session2wav_headMic0017.wav,litter,6
dataset\audio\M01Session2wav_headMic0003.wav,gadget,6
dataset\audio\FC03Session2wav_headMic0174.wav,sketch,6
dataset\audio\MC02Session1wav_headMic0007.wav,jagged,6
dataset\audio\M01Session2wav_headMic0217.wav,kitten,6
dataset\audio\MC01Session3wav_headMic0030.wav,tender,6
dataset\audio\FC03Session1wav_headMic0264.wav,jungle,6
dataset\audio\MC02Session1wav_headMic0103.wav,bubble,6
dataset\audio\FC03Session1wav_headMic0335.wav,league,6
dataset\audio\MC01Session3wav_headMic0033.wav,temper,6
dataset\audio\FC03Session1wav_headMic0258.wav,single,6
dataset\audio\M01Session2wav_headMic0106.wav,single,6
dataset\audio\MC01Session2wav_headMic0152.wav,sicker,6
dataset\audio\F03Session3wav_headMic0010.wav,wicker,6
dataset\audio\MC04Session1wav_headMic0420.wav,victor,6
dataset\audio\FC03Session2wav_headMic0122.wav,thread,6
dataset\audio\F04Session2wav_headMic0237.wav,bitter,6
dataset\audio\FC03Session1wav_headMic0222.wav,urgent,6
dataset\audio\FC03Session2wav_headMic0272.wav,timber,6
dataset\audio\F03Session2wav_headMic0003.wav,though,6
dataset\audio\MC01Session2wav_headMic0211.wav,sketch,6
dataset\audio\FC03Session2wav_headMic0282.wav,bumper,6
dataset\audio\FC03Session1wav_headMic0361.wav,quebec,6
dataset\audio\MC01Session2wav_headMic0334.wav,timber,6
dataset\audio\FC03Session2wav_headMic0106.wav,sitter,6
dataset\audio\MC02Session1wav_headMic0123.wav,single,6
dataset\audio\FC03Session3wav_headMic0120.wav,cheese,6
dataset\audio\F03Session2wav_headMic0155.wav,juliet,6
dataset\audio\F03Session2wav_headMic0157.wav,pretty,6
dataset\audio\F03Session3wav_headMic0003.wav,sitter,6
dataset\audio\MC04Session1wav_headMic0362.wav,mitten,6
dataset\audio\MC01Session3wav_headMic0012.wav,bumper,6
dataset\audio\MC01Session3wav_headMic0013.wav,bender,6
dataset\audio\MC04Session1wav_headMic0287.wav,kitten,6
dataset\audio\FC03Session2wav_headMic0208.wav,select,6
dataset\audio\F03Session2wav_headMic0075.wav,quebec,6
dataset\audio\MC02Session1wav_headMic0080.wav,jacket,6
dataset\audio\MC01Session2wav_headMic0191.wav,thread,6
dataset\audio\FC03Session2wav_headMic0016.wav,ticker,6
dataset\audio\MC02Session1wav_headMic0065.wav,gadget,6
dataset\audio\FC03Session2wav_headMic0234.wav,threat,6
dataset\audio\MC01Session2wav_headMic0168.wav,yankee,6
dataset\audio\FC03Session1wav_headMic0311.wav,bitten,6
dataset\audio\FC03Session1wav_headMic0281.wav,kitten,6
dataset\audio\M01Session2wav_headMic0154.wav,select,6
dataset\audio\MC01Session2wav_headMic0164.wav,liquor,6
dataset\audio\MC01Session2wav_headMic0356.wav,renter,6
dataset\audio\MC01Session3wav_headMic0026.wav,sticks,6
dataset\audio\MC01Session3wav_headMic0027.wav,center,6
dataset\audio\M01Session2wav_headMic0149.wav,jungle,6
dataset\audio\MC01Session2wav_headMic0134.wav,litter,6
dataset\audio\MC01Session2wav_headMic0332.wav,sender,6
dataset\audio\F03Session3wav_headMic0016.wav,sierra,6
dataset\audio\FC03Session1wav_headMic0387.wav,juliet,6
dataset\audio\MC01Session3wav_headMic0062.wav,lender,6
dataset\audio\MC01Session2wav_headMic0317.wav,select,6
dataset\audio\M01Session1wav_headMic0029.wav,double,6
dataset\audio\MC02Session1wav_headMic0164.wav,jungle,6
dataset\audio\MC04Session1wav_headMic0313.wav,league,6
dataset\audio\FC03Session2wav_headMic0075.wav,victor,6
dataset\audio\MC04Session1wav_headMic0408.wav,yankee,6
dataset\audio\MC01Session2wav_headMic0108.wav,sitter,6
dataset\audio\F03Session2wav_headMic0023.wav,single,6
dataset\audio\FC03Session2wav_headMic0067.wav,sierra,6
dataset\audio\M01Session1wav_headMic0035.wav,sticks,6
dataset\audio\FC03Session1wav_headMic0173.wav,galore,6
dataset\audio\MC04Session1wav_headMic0406.wav,liquor,6
dataset\audio\F03Session1wav_headMic0189.wav,galore,6
dataset\audio\FC03Session2wav_headMic0305.wav,temper,6
dataset\audio\MC02Session1wav_headMic0169.wav,select,6
dataset\audio\MC01Session2wav_headMic0102.wav,bitter,6
dataset\audio\MC04Session1wav_headMic0248.wav,jungle,6
dataset\audio\FC03Session2wav_headMic0062.wav,liquor,6
dataset\audio\FC03Session1wav_headMic0175.wav,select,6
dataset\audio\F03Session3wav_headMic0077.wav,bitter,6
dataset\audio\M01Session1wav_headMic0028.wav,jacket,6
dataset\audio\MC02Session1wav_headMic0089.wav,dagger,6
dataset\audio\MC02Session1wav_headMic0136.wav,though,6
dataset\audio\MC01Session2wav_headMic0129.wav,victor,6
dataset\audio\M01Session1wav_headMic0017.wav,bubble,6
dataset\audio\F03Session1wav_headMic0198.wav,urgent,6
dataset\audio\FC03Session2wav_headMic0288.wav,member,6
dataset\audio\F03Session3wav_headMic0017.wav,sierra,6
dataset\audio\MC01Session2wav_headMic0327.wav,member,6
dataset\audio\M01Session2wav_headMic0189.wav,quebec,6
dataset\audio\MC02Session1wav_headMic0021.wav,double,6
dataset\audio\F03Session2wav_headMic0022.wav,jungle,6
dataset\audio\FC03Session2wav_headMic0086.wav,yankee,6
dataset\audio\FC03Session1wav_headMic0371.wav,mitten,6
